id,Predicción
251759,No Fumador
251760,No Fumador
251761,No Fumador
251762,No Fumador
251763,Fumador
251764,Fumador
251765,No Fumador
251766,No Fumador
251767,Fumador
251768,No Fumador
251769,Fumador
251770,Fumador
251771,No Fumador
251772,Fumador
251773,No Fumador
251774,No Fumador
251775,No Fumador
251776,No Fumador
251777,Fumador
251778,No Fumador
251779,No Fumador
251780,No Fumador
251781,Fumador
251782,Fumador
251783,Fumador
251784,No Fumador
251785,Fumador
251786,No Fumador
251787,No Fumador
251788,No Fumador
251789,No Fumador
251790,Fumador
251791,No Fumador
251792,No Fumador
251793,No Fumador
251794,Fumador
251795,No Fumador
251796,No Fumador
251797,No Fumador
251798,No Fumador
251799,No Fumador
251800,No Fumador
251801,No Fumador
251802,Fumador
251803,No Fumador
251804,No Fumador
251805,No Fumador
251806,No Fumador
251807,No Fumador
251808,No Fumador
251809,Fumador
251810,Fumador
251811,No Fumador
251812,No Fumador
251813,No Fumador
251814,Fumador
251815,No Fumador
251816,Fumador
251817,No Fumador
251818,No Fumador
251819,Fumador
251820,Fumador
251821,No Fumador
251822,No Fumador
251823,No Fumador
251824,No Fumador
251825,No Fumador
251826,No Fumador
251827,No Fumador
251828,No Fumador
251829,No Fumador
251830,No Fumador
251831,Fumador
251832,No Fumador
251833,No Fumador
251834,No Fumador
251835,Fumador
251836,No Fumador
251837,No Fumador
251838,Fumador
251839,No Fumador
251840,No Fumador
251841,Fumador
251842,No Fumador
251843,Fumador
251844,Fumador
251845,Fumador
251846,Fumador
251847,Fumador
251848,Fumador
251849,No Fumador
251850,No Fumador
251851,Fumador
251852,Fumador
251853,No Fumador
251854,Fumador
251855,No Fumador
251856,Fumador
251857,Fumador
251858,Fumador
251859,No Fumador
251860,No Fumador
251861,Fumador
251862,No Fumador
251863,No Fumador
251864,Fumador
251865,No Fumador
251866,Fumador
251867,No Fumador
251868,No Fumador
251869,Fumador
251870,Fumador
251871,No Fumador
251872,No Fumador
251873,No Fumador
251874,No Fumador
251875,No Fumador
251876,No Fumador
251877,Fumador
251878,No Fumador
251879,No Fumador
251880,Fumador
251881,No Fumador
251882,No Fumador
251883,No Fumador
251884,No Fumador
251885,No Fumador
251886,Fumador
251887,No Fumador
251888,No Fumador
251889,No Fumador
251890,No Fumador
251891,No Fumador
251892,No Fumador
251893,Fumador
251894,Fumador
251895,Fumador
251896,No Fumador
251897,No Fumador
251898,No Fumador
251899,No Fumador
251900,No Fumador
251901,No Fumador
251902,Fumador
251903,No Fumador
251904,Fumador
251905,No Fumador
251906,Fumador
251907,No Fumador
251908,No Fumador
251909,Fumador
251910,No Fumador
251911,Fumador
251912,No Fumador
251913,No Fumador
251914,No Fumador
251915,Fumador
251916,No Fumador
251917,No Fumador
251918,Fumador
251919,No Fumador
251920,No Fumador
251921,No Fumador
251922,Fumador
251923,No Fumador
251924,Fumador
251925,No Fumador
251926,Fumador
251927,Fumador
251928,Fumador
251929,Fumador
251930,Fumador
251931,No Fumador
251932,No Fumador
251933,No Fumador
251934,Fumador
251935,No Fumador
251936,Fumador
251937,Fumador
251938,No Fumador
251939,No Fumador
251940,Fumador
251941,No Fumador
251942,No Fumador
251943,Fumador
251944,No Fumador
251945,No Fumador
251946,Fumador
251947,Fumador
251948,Fumador
251949,No Fumador
251950,No Fumador
251951,No Fumador
251952,No Fumador
251953,No Fumador
251954,No Fumador
251955,No Fumador
251956,No Fumador
251957,No Fumador
251958,No Fumador
251959,No Fumador
251960,Fumador
251961,Fumador
251962,Fumador
251963,No Fumador
251964,Fumador
251965,No Fumador
251966,No Fumador
251967,No Fumador
251968,Fumador
251969,No Fumador
251970,No Fumador
251971,Fumador
251972,Fumador
251973,No Fumador
251974,Fumador
251975,No Fumador
251976,No Fumador
251977,Fumador
251978,No Fumador
251979,Fumador
251980,Fumador
251981,No Fumador
251982,No Fumador
251983,No Fumador
251984,No Fumador
251985,No Fumador
251986,No Fumador
251987,Fumador
251988,Fumador
251989,No Fumador
251990,No Fumador
251991,Fumador
251992,No Fumador
251993,No Fumador
251994,No Fumador
251995,No Fumador
251996,Fumador
251997,Fumador
251998,No Fumador
251999,No Fumador
252000,Fumador
252001,No Fumador
252002,No Fumador
252003,Fumador
252004,No Fumador
252005,No Fumador
252006,No Fumador
252007,Fumador
252008,No Fumador
252009,Fumador
252010,No Fumador
252011,Fumador
252012,Fumador
252013,No Fumador
252014,Fumador
252015,No Fumador
252016,Fumador
252017,No Fumador
252018,No Fumador
252019,Fumador
252020,No Fumador
252021,Fumador
252022,Fumador
252023,No Fumador
252024,No Fumador
252025,No Fumador
252026,No Fumador
252027,Fumador
252028,Fumador
252029,Fumador
252030,No Fumador
252031,No Fumador
252032,Fumador
252033,No Fumador
252034,No Fumador
252035,No Fumador
252036,Fumador
252037,Fumador
252038,No Fumador
252039,No Fumador
252040,No Fumador
252041,No Fumador
252042,No Fumador
252043,Fumador
252044,No Fumador
252045,Fumador
252046,No Fumador
252047,No Fumador
252048,No Fumador
252049,No Fumador
252050,Fumador
252051,No Fumador
252052,Fumador
252053,No Fumador
252054,No Fumador
252055,Fumador
252056,No Fumador
252057,No Fumador
252058,Fumador
252059,No Fumador
252060,Fumador
252061,No Fumador
252062,Fumador
252063,No Fumador
252064,Fumador
252065,Fumador
252066,No Fumador
252067,Fumador
252068,No Fumador
252069,Fumador
252070,No Fumador
252071,No Fumador
252072,No Fumador
252073,No Fumador
252074,No Fumador
252075,Fumador
252076,No Fumador
252077,Fumador
252078,No Fumador
252079,Fumador
252080,No Fumador
252081,No Fumador
252082,No Fumador
252083,Fumador
252084,No Fumador
252085,Fumador
252086,No Fumador
252087,Fumador
252088,No Fumador
252089,No Fumador
252090,Fumador
252091,Fumador
252092,Fumador
252093,No Fumador
252094,Fumador
252095,No Fumador
252096,No Fumador
252097,No Fumador
252098,No Fumador
252099,No Fumador
252100,No Fumador
252101,No Fumador
252102,No Fumador
252103,Fumador
252104,Fumador
252105,Fumador
252106,Fumador
252107,No Fumador
252108,No Fumador
252109,No Fumador
252110,No Fumador
252111,No Fumador
252112,No Fumador
252113,No Fumador
252114,No Fumador
252115,Fumador
252116,Fumador
252117,No Fumador
252118,No Fumador
252119,Fumador
252120,Fumador
252121,Fumador
252122,Fumador
252123,No Fumador
252124,No Fumador
252125,No Fumador
252126,Fumador
252127,No Fumador
252128,No Fumador
252129,Fumador
252130,No Fumador
252131,Fumador
252132,Fumador
252133,No Fumador
252134,No Fumador
252135,No Fumador
252136,No Fumador
252137,No Fumador
252138,Fumador
252139,No Fumador
252140,Fumador
252141,Fumador
252142,Fumador
252143,Fumador
252144,No Fumador
252145,No Fumador
252146,No Fumador
252147,Fumador
252148,No Fumador
252149,No Fumador
252150,No Fumador
252151,Fumador
252152,Fumador
252153,No Fumador
252154,No Fumador
252155,No Fumador
252156,Fumador
252157,No Fumador
252158,No Fumador
252159,Fumador
252160,No Fumador
252161,No Fumador
252162,Fumador
252163,No Fumador
252164,No Fumador
252165,Fumador
252166,No Fumador
252167,Fumador
252168,Fumador
252169,No Fumador
252170,Fumador
252171,Fumador
252172,No Fumador
252173,Fumador
252174,No Fumador
252175,No Fumador
252176,Fumador
252177,No Fumador
252178,Fumador
252179,Fumador
252180,No Fumador
252181,Fumador
252182,Fumador
252183,No Fumador
252184,No Fumador
252185,No Fumador
252186,Fumador
252187,No Fumador
252188,No Fumador
252189,Fumador
252190,Fumador
252191,Fumador
252192,No Fumador
252193,No Fumador
252194,No Fumador
252195,No Fumador
252196,No Fumador
252197,Fumador
252198,Fumador
252199,No Fumador
252200,Fumador
252201,No Fumador
252202,No Fumador
252203,No Fumador
252204,No Fumador
252205,Fumador
252206,Fumador
252207,No Fumador
252208,Fumador
252209,No Fumador
252210,Fumador
252211,No Fumador
252212,Fumador
252213,Fumador
252214,No Fumador
252215,Fumador
252216,No Fumador
252217,No Fumador
252218,Fumador
252219,No Fumador
252220,No Fumador
252221,Fumador
252222,No Fumador
252223,Fumador
252224,Fumador
252225,Fumador
252226,No Fumador
252227,No Fumador
252228,No Fumador
252229,No Fumador
252230,No Fumador
252231,No Fumador
252232,Fumador
252233,Fumador
252234,No Fumador
252235,No Fumador
252236,Fumador
252237,No Fumador
252238,Fumador
252239,No Fumador
252240,Fumador
252241,Fumador
252242,No Fumador
252243,No Fumador
252244,No Fumador
252245,No Fumador
252246,No Fumador
252247,Fumador
252248,Fumador
252249,No Fumador
252250,No Fumador
252251,No Fumador
252252,Fumador
252253,No Fumador
252254,No Fumador
252255,No Fumador
252256,Fumador
252257,No Fumador
252258,Fumador
252259,No Fumador
252260,No Fumador
252261,No Fumador
252262,No Fumador
252263,No Fumador
252264,No Fumador
252265,Fumador
252266,Fumador
252267,No Fumador
252268,Fumador
252269,No Fumador
252270,No Fumador
252271,No Fumador
252272,Fumador
252273,Fumador
252274,No Fumador
252275,Fumador
252276,No Fumador
252277,Fumador
252278,Fumador
252279,No Fumador
252280,No Fumador
252281,No Fumador
252282,Fumador
252283,No Fumador
252284,Fumador
252285,No Fumador
252286,No Fumador
252287,No Fumador
252288,No Fumador
252289,No Fumador
252290,No Fumador
252291,No Fumador
252292,No Fumador
252293,Fumador
252294,No Fumador
252295,No Fumador
252296,No Fumador
252297,No Fumador
252298,No Fumador
252299,Fumador
252300,No Fumador
252301,No Fumador
252302,Fumador
252303,No Fumador
252304,No Fumador
252305,Fumador
252306,No Fumador
252307,No Fumador
252308,Fumador
252309,No Fumador
252310,Fumador
252311,No Fumador
252312,Fumador
252313,No Fumador
252314,Fumador
252315,Fumador
252316,No Fumador
252317,No Fumador
252318,No Fumador
252319,Fumador
252320,Fumador
252321,Fumador
252322,Fumador
252323,No Fumador
252324,Fumador
252325,No Fumador
252326,No Fumador
252327,No Fumador
252328,No Fumador
252329,No Fumador
252330,No Fumador
252331,No Fumador
252332,No Fumador
252333,No Fumador
252334,No Fumador
252335,No Fumador
252336,No Fumador
252337,No Fumador
252338,Fumador
252339,No Fumador
252340,No Fumador
252341,No Fumador
252342,Fumador
252343,Fumador
252344,No Fumador
252345,No Fumador
252346,No Fumador
252347,Fumador
252348,No Fumador
252349,No Fumador
252350,No Fumador
252351,No Fumador
252352,Fumador
252353,Fumador
252354,No Fumador
252355,Fumador
252356,Fumador
252357,No Fumador
252358,No Fumador
252359,Fumador
252360,Fumador
252361,No Fumador
252362,Fumador
252363,No Fumador
252364,No Fumador
252365,Fumador
252366,No Fumador
252367,No Fumador
252368,No Fumador
252369,No Fumador
252370,No Fumador
252371,No Fumador
252372,No Fumador
252373,Fumador
252374,No Fumador
252375,No Fumador
252376,Fumador
252377,Fumador
252378,No Fumador
252379,Fumador
252380,Fumador
252381,No Fumador
252382,No Fumador
252383,Fumador
252384,No Fumador
252385,Fumador
252386,No Fumador
252387,Fumador
252388,No Fumador
252389,No Fumador
252390,Fumador
252391,No Fumador
252392,No Fumador
252393,No Fumador
252394,Fumador
252395,Fumador
252396,No Fumador
252397,No Fumador
252398,No Fumador
252399,No Fumador
252400,No Fumador
252401,Fumador
252402,No Fumador
252403,Fumador
252404,No Fumador
252405,Fumador
252406,Fumador
252407,No Fumador
252408,No Fumador
252409,Fumador
252410,No Fumador
252411,No Fumador
252412,Fumador
252413,No Fumador
252414,No Fumador
252415,No Fumador
252416,No Fumador
252417,Fumador
252418,No Fumador
252419,No Fumador
252420,No Fumador
252421,Fumador
252422,Fumador
252423,Fumador
252424,No Fumador
252425,Fumador
252426,No Fumador
252427,No Fumador
252428,No Fumador
252429,Fumador
252430,No Fumador
252431,No Fumador
252432,No Fumador
252433,No Fumador
252434,No Fumador
252435,Fumador
252436,Fumador
252437,No Fumador
252438,No Fumador
252439,No Fumador
252440,Fumador
252441,No Fumador
252442,No Fumador
252443,No Fumador
252444,Fumador
252445,No Fumador
252446,No Fumador
252447,Fumador
252448,Fumador
252449,No Fumador
252450,No Fumador
252451,No Fumador
252452,No Fumador
252453,No Fumador
252454,Fumador
252455,Fumador
252456,Fumador
252457,No Fumador
252458,No Fumador
252459,No Fumador
252460,Fumador
252461,No Fumador
252462,Fumador
252463,No Fumador
252464,Fumador
252465,No Fumador
252466,No Fumador
252467,No Fumador
252468,Fumador
252469,No Fumador
252470,No Fumador
252471,No Fumador
252472,No Fumador
252473,No Fumador
252474,No Fumador
252475,Fumador
252476,No Fumador
252477,Fumador
252478,No Fumador
252479,No Fumador
252480,Fumador
252481,No Fumador
252482,Fumador
252483,No Fumador
252484,Fumador
252485,No Fumador
252486,No Fumador
252487,No Fumador
252488,Fumador
252489,Fumador
252490,Fumador
252491,No Fumador
252492,No Fumador
252493,No Fumador
252494,Fumador
252495,Fumador
252496,No Fumador
252497,Fumador
252498,No Fumador
252499,No Fumador
252500,No Fumador
252501,Fumador
252502,Fumador
252503,Fumador
252504,Fumador
252505,Fumador
252506,Fumador
252507,Fumador
252508,No Fumador
252509,No Fumador
252510,No Fumador
252511,Fumador
252512,No Fumador
252513,Fumador
252514,No Fumador
252515,No Fumador
252516,Fumador
252517,No Fumador
252518,Fumador
252519,Fumador
252520,Fumador
252521,Fumador
252522,Fumador
252523,No Fumador
252524,No Fumador
252525,No Fumador
252526,Fumador
252527,No Fumador
252528,No Fumador
252529,No Fumador
252530,No Fumador
252531,Fumador
252532,No Fumador
252533,No Fumador
252534,No Fumador
252535,No Fumador
252536,No Fumador
252537,No Fumador
252538,No Fumador
252539,No Fumador
252540,Fumador
252541,No Fumador
252542,No Fumador
252543,Fumador
252544,No Fumador
252545,Fumador
252546,Fumador
252547,Fumador
252548,No Fumador
252549,No Fumador
252550,Fumador
252551,No Fumador
252552,No Fumador
252553,Fumador
252554,Fumador
252555,No Fumador
252556,No Fumador
252557,No Fumador
252558,No Fumador
252559,No Fumador
252560,No Fumador
252561,Fumador
252562,No Fumador
252563,No Fumador
252564,No Fumador
252565,Fumador
252566,No Fumador
252567,No Fumador
252568,No Fumador
252569,Fumador
252570,Fumador
252571,Fumador
252572,No Fumador
252573,No Fumador
252574,Fumador
252575,Fumador
252576,No Fumador
252577,No Fumador
252578,No Fumador
252579,No Fumador
252580,Fumador
252581,No Fumador
252582,Fumador
252583,No Fumador
252584,No Fumador
252585,Fumador
252586,Fumador
252587,Fumador
252588,Fumador
252589,Fumador
252590,No Fumador
252591,No Fumador
252592,Fumador
252593,No Fumador
252594,No Fumador
252595,No Fumador
252596,No Fumador
252597,No Fumador
252598,No Fumador
252599,No Fumador
252600,Fumador
252601,No Fumador
252602,No Fumador
252603,No Fumador
252604,No Fumador
252605,No Fumador
252606,No Fumador
252607,Fumador
252608,No Fumador
252609,Fumador
252610,No Fumador
252611,Fumador
252612,No Fumador
252613,No Fumador
252614,No Fumador
252615,No Fumador
252616,No Fumador
252617,No Fumador
252618,Fumador
252619,No Fumador
252620,Fumador
252621,No Fumador
252622,No Fumador
252623,No Fumador
252624,No Fumador
252625,No Fumador
252626,Fumador
252627,No Fumador
252628,No Fumador
252629,No Fumador
252630,Fumador
252631,No Fumador
252632,No Fumador
252633,Fumador
252634,No Fumador
252635,Fumador
252636,Fumador
252637,No Fumador
252638,No Fumador
252639,No Fumador
252640,Fumador
252641,Fumador
252642,Fumador
252643,No Fumador
252644,No Fumador
252645,Fumador
252646,No Fumador
252647,No Fumador
252648,No Fumador
252649,Fumador
252650,No Fumador
252651,Fumador
252652,Fumador
252653,No Fumador
252654,No Fumador
252655,No Fumador
252656,No Fumador
252657,No Fumador
252658,Fumador
252659,Fumador
252660,No Fumador
252661,Fumador
252662,Fumador
252663,No Fumador
252664,No Fumador
252665,No Fumador
252666,No Fumador
252667,Fumador
252668,Fumador
252669,Fumador
252670,Fumador
252671,Fumador
252672,Fumador
252673,No Fumador
252674,Fumador
252675,Fumador
252676,No Fumador
252677,No Fumador
252678,Fumador
252679,No Fumador
252680,No Fumador
252681,Fumador
252682,No Fumador
252683,Fumador
252684,No Fumador
252685,No Fumador
252686,No Fumador
252687,Fumador
252688,Fumador
252689,Fumador
252690,Fumador
252691,No Fumador
252692,No Fumador
252693,No Fumador
252694,No Fumador
252695,Fumador
252696,No Fumador
252697,No Fumador
252698,No Fumador
252699,No Fumador
252700,Fumador
252701,No Fumador
252702,Fumador
252703,No Fumador
252704,No Fumador
252705,Fumador
252706,No Fumador
252707,No Fumador
252708,Fumador
252709,No Fumador
252710,Fumador
252711,No Fumador
252712,Fumador
252713,No Fumador
252714,No Fumador
252715,No Fumador
252716,No Fumador
252717,No Fumador
252718,Fumador
252719,No Fumador
252720,Fumador
252721,No Fumador
252722,No Fumador
252723,No Fumador
252724,No Fumador
252725,No Fumador
252726,Fumador
252727,No Fumador
252728,Fumador
252729,Fumador
252730,No Fumador
252731,No Fumador
252732,No Fumador
252733,No Fumador
252734,No Fumador
252735,No Fumador
252736,Fumador
252737,No Fumador
252738,No Fumador
252739,No Fumador
252740,No Fumador
252741,No Fumador
252742,No Fumador
252743,Fumador
252744,No Fumador
252745,No Fumador
252746,Fumador
252747,No Fumador
252748,No Fumador
252749,Fumador
252750,Fumador
252751,No Fumador
252752,No Fumador
252753,Fumador
252754,No Fumador
252755,Fumador
252756,No Fumador
252757,No Fumador
252758,No Fumador
252759,No Fumador
252760,Fumador
252761,No Fumador
252762,Fumador
252763,Fumador
252764,No Fumador
252765,No Fumador
252766,No Fumador
252767,Fumador
252768,No Fumador
252769,Fumador
252770,Fumador
252771,No Fumador
252772,No Fumador
252773,Fumador
252774,Fumador
252775,No Fumador
252776,No Fumador
252777,No Fumador
252778,No Fumador
252779,No Fumador
252780,Fumador
252781,Fumador
252782,Fumador
252783,Fumador
252784,Fumador
252785,Fumador
252786,Fumador
252787,Fumador
252788,Fumador
252789,Fumador
252790,No Fumador
252791,Fumador
252792,No Fumador
252793,No Fumador
252794,Fumador
252795,Fumador
252796,Fumador
252797,No Fumador
252798,Fumador
252799,No Fumador
252800,No Fumador
252801,No Fumador
